seed,epoch,temperature,Z,E,S,F,F_check,err,delta_F,F_data,KL,NLL,data_mass,recon_sq,recon_ce
1,1,1.0,9970.572813896146,-0.20440490765927,9.002988407397076,-9.207393315056347,-9.207393315056347,0.0,0.10874139113318115,-2.9639207285292466,3.6044152569118415,6.2434725865271,0.027425191354971026,0.4998028635744578,6.241693297141079
1,2,1.0,8943.228421240085,-0.09461803007835069,9.004033893844817,-9.098651923923166,-9.098651923923168,1.7763568394002505e-15,0.07190090078370837,-2.8576488235446775,3.6019457707632294,6.241003100378488,0.027350366119814708,0.49978097007459393,6.239029122912922
1,3,1.0,8322.775093883749,-0.02383410567548505,9.00291691746397,-9.026751023139457,-9.026751023139456,1.7763568394002505e-15,-0.11353792201024149,-2.786061584228613,3.601632109295585,6.240689438910844,0.027338045234847716,0.49973736008122627,6.238321010790693
1,4,1.0,9323.458710836956,-0.13865684159521996,9.001632103554478,-9.140288945149699,-9.140288945149697,1.7763568394002505e-15,-0.014030883222394763,-2.8965638964330607,3.6046677191013794,6.2437250487166365,0.02736136959050547,0.49975818302623437,6.241541115669572
1,5,1.0,9455.197113082631,-0.1551642874132025,8.999155540958892,-9.154319828372094,-9.154319828372094,0.0,0.03687699423505286,-2.9082737216280306,3.6069887771288025,6.246046106744061,0.027391000182960208,0.49972702984521783,6.2435758819205995
1,6,1.0,9112.868679343846,-0.11789048711659034,8.999552347020451,-9.11744283413704,-9.11744283413704,0.0,-0.04855035150449005,-2.872122579609804,3.6062629249119778,6.245320254527237,0.027322100400752974,0.4997376612716637,6.242949885426664
1,7,1.0,9566.217738042724,-0.17272190546123867,8.993271280180293,-9.16599318564153,-9.165993185641533,1.7763568394002505e-15,-0.053788731243455956,-2.9143447683714108,3.6125910876548595,6.251648417270117,0.02735794826551286,0.4996909766398529,6.248840467061195
1,8,1.0,10094.862568999095,-0.22829351959724856,8.991488397287739,-9.219781916884987,-9.219781916884987,0.0,-0.07448864759014917,-2.966073272776382,3.614651314493347,6.253708644108606,0.027407935940957376,0.4996881094920399,6.250870198749879
1,9,1.0,10875.52971803677,-0.3052972761807018,8.988973288294435,-9.294270564475136,-9.294270564475138,1.7763568394002505e-15,0.1236904772745877,-3.0379254418864567,3.61728779297342,6.256345122588679,0.0275311564951854,0.49968615858295384,6.2534781777009245
1,10,1.0,9610.19782615612,-0.17914639249752684,8.991433694703023,-9.170580087200548,-9.17058008720055,1.7763568394002505e-15,0.04046972608270494,-2.917203225701102,3.614319531884188,6.253376861499446,0.02735707504775655,0.4996906599223988,6.250563586210226
1,11,1.0,9229.040440203178,-0.1351352964510872,8.994975064666757,-9.130110361117843,-9.130110361117845,1.7763568394002505e-15,0.07425545715419624,-2.88079214357388,3.610260887928704,6.249318217543964,0.027366385804091686,0.4996981390398447,6.24658247472068
1,12,1.0,8568.559438714572,-0.061105594956739714,8.994749309006906,-9.055854903963647,-9.055854903963645,1.7763568394002505e-15,-0.008125314612653867,-2.8075612123471485,3.6092363620012398,6.248293691616499,0.027319405435564617,0.49968107653171623,6.245401916072729
1,13,1.0,8638.46529888231,-0.06891617781643107,8.995064040759868,-9.063980218576301,-9.0639802185763,1.7763568394002505e-15,0.0734163627334663,-2.815949517904932,3.60897337105611,6.248030700671369,0.027299913841610228,0.4996799316869205,6.245128570590515
1,14,1.0,8026.981680089168,0.0034387878070775216,8.994002643649914,-8.990563855842835,-8.990563855842836,1.7763568394002505e-15,-0.05849757456122617,-2.7432237204811236,3.6082828057464504,6.24734013536171,0.02728902719780124,0.49963972764303166,6.2440727473877
1,15,1.0,8510.546434742591,-0.05512036444612115,8.99394106595794,-9.04906143040406,-9.049061430404063,1.7763568394002505e-15,0.07111738657402888,-2.800599096548195,3.6094050042406076,6.248462333855868,0.027375761636441103,0.4996438877529967,6.245231681778203
1,16,1.0,7926.319187078115,0.014531697755130767,8.99247574158516,-8.977944043830032,-8.97794404383003,1.7763568394002505e-15,-0.026629022277028014,-2.7300244355006447,3.608862278714129,6.247919608329388,0.027462262823182728,0.4995786629311478,6.244098632634256
1,17,1.0,8140.224724981248,-0.010893934353548122,8.993679131753511,-9.00457306610706,-9.00457306610706,0.0,0.057234225798266536,-2.7574022399188536,3.6081134965729476,6.2471708261882055,0.027487469688117862,0.49958850096865437,6.2434431669173405
1,18,1.0,7687.407198551671,0.046987320406011085,8.99432616071481,-8.947338840308793,-8.947338840308799,5.329070518200751e-15,0.07262344316790248,-2.702123236831698,3.606158273861837,6.245215603477095,0.027369624848725425,0.49959245316393147,6.241529019792738
1,19,1.0,7148.911577239835,0.11825400102267984,8.992969398163567,-8.874715397140891,-8.874715397140887,3.552713678800501e-15,-0.026411058827980227,-2.630245814395465,3.605412253130165,6.244469582745424,0.027312823809607943,0.4995657175714089,6.240542371852059
1,20,1.0,7340.237338041736,0.09502654046381365,8.996152996432684,-8.901126455968871,-8.901126455968871,0.0,-0.027041931663054797,-2.6592907026836334,3.6027784236699767,6.241835753285235,0.027343598550236332,0.49960191556242295,6.238244934865814
1,21,1.0,7541.439724226098,0.06785126945671957,8.996019657088645,-8.928168387631926,-8.928168387631926,0.0,-0.013023863939606528,-2.6855081572538553,3.60360290076281,6.242660230378069,0.027348056014503987,0.4996111983910867,6.239152008511175
1,22,1.0,7640.3007882206775,0.05782266150480504,8.999014913076339,-8.941192251571533,-8.941192251571534,1.7763568394002505e-15,0.1159958336780047,-2.700969149828297,3.6011657721279766,6.240223101743238,0.027320744169641135,0.49964247218081703,6.23700315686313
1,23,1.0,6803.526896075358,0.1670877370230228,8.99228415491655,-8.825196417893528,-8.825196417893528,0.0,0.05528532997983504,-2.582265796937256,3.6038732913410123,6.242930620956271,0.02738581793107365,0.4995443611722783,6.238814020832875
1,24,1.0,6437.600058464797,0.2178854305646617,8.987796518478355,-8.769911087913693,-8.769911087913693,0.0,0.10532400063946668,-2.5247039518335623,3.6061498064648694,6.245207136080128,0.027428808056113353,0.49948415992807915,6.2405329214132035
1,25,1.0,5794.051618656858,0.3173669578742566,8.981954045148484,-8.664587087274226,-8.664587087274228,1.7763568394002505e-15,0.010850576457201555,-2.4186206734715903,3.6069090841873765,6.245966413802635,0.02758471387844042,0.4993566615313208,6.240131335596465
1,26,1.0,5731.522669628754,0.32426170408898064,8.977998214906005,-8.653736510817025,-8.653736510817025,0.0,-0.06304172409721609,-2.404808596023242,3.6098705851785233,6.248927914793782,0.02767588002922809,0.4993096754221106,6.242648812368718
1,27,1.0,6104.480171427839,0.26722524191012154,8.984003476824359,-8.71677823491424,-8.716778234914237,3.552713678800501e-15,0.06238820873654127,-2.4714241540566646,3.6062967512423176,6.2453540808575765,0.027614390784906327,0.4993797633790105,6.239733410873149
